Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Pre-demographic dividend,PRE,..,22.6773592721066,28.325946570856,25.1182543417596,24.220437803368,23.9328538834885,23.7809295069384,22.4402654823448,25.5198742426048,27.2782559157738,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Small states,SST,..,57.277822822705,59.1132524480903,61.40268404101,63.2761288717124,64.1924647363954,64.2548704911059,63.7233318238704,63.6643117075626,62.8920248438485,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,South Asia,SAS,..,23.543536951442,28.2353416097528,27.5985851288298,23.5820034077731,23.9074327186478,25.6078751904659,26.6062617956087,27.0619478309671,27.2855646781258,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,South Asia (IDA & IBRD),TSA,..,23.543536951442,28.2353416097528,27.5985851288298,23.5820034077731,23.9074327186478,25.6078751904659,26.6062617956087,27.0619478309671,27.2855646781258,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sub-Saharan Africa,SSF,..,31.6377221397093,37.3422170056203,37.7702026520138,35.3746870759377,34.4488646556152,35.0119782199611,34.43642503276,35.4121216455787,36.3302817978021,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sub-Saharan Africa (excluding high income),SSA,..,31.417186789139,37.3027199204317,37.7049692271162,35.3065709403259,34.3372445819254,34.9315568704202,34.3180331538285,35.3136425289407,36.2306638536634,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,31.6377221397093,37.3422170056203,37.7702026520138,35.3746870759377,34.4488646556152,35.0119782199611,34.43642503276,35.4121216455787,36.3302817978021,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Upper middle income,UMC,..,42.4883221153814,53.2468462503229,54.1238848570353,55.2480582335046,56.0322318854124,57.2417424671358,55.9126900962551,55.2636950690463,55.0885094679521,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,World,WLD,..,57.3326741700197,60.8681652756116,60.4742821437317,60.1926139464562,60.5279395032406,60.0881189100254,59.7222373502347,59.4166472200276,59.5442034186357,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/16/2020,,,,,,,,,,,,,,,
